lootid,score,rare
2454,4649,6418
2778,4649,6419
3151,4649,6420
3914,4649,6421
7059,4649,6422
7350,4649,6423
2816,4650,6424
5718,4650,6425
691,4651,6426
4002,4651,6427
6816,4651,6428
2170,4653,6429
6290,4653,6430
472,4654,6431
6298,4654,6432
2327,4655,6433
6219,4655,6434
6734,4655,6435
993,4656,6436
1122,4656,6437
6716,4656,6438
7241,4656,6439
2646,4657,6440
2654,4657,6441
3631,4657,6442
7993,4657,6443
14,4658,6444
1459,4658,6445
5394,4658,6446
7124,4658,6447
7460,4658,6448
487,4659,6449
5479,4659,6450
6286,4659,6451
2871,4660,6452
3340,4660,6453
3997,4660,6454
4604,4660,6455
5881,4660,6456
5888,4660,6457
5930,4660,6458
542,4661,6459
6701,4661,6460
7417,4661,6461
145,4662,6462
886,4662,6463
2912,4662,6464
2947,4662,6465
3261,4662,6466
4359,4662,6467
7224,4662,6468
1355,4663,6469
5918,4663,6470
6365,4663,6471
888,4664,6472
1043,4664,6473
1133,4664,6474
2026,4664,6475
2725,4664,6476
2941,4664,6477
3427,4664,6478
3531,4664,6479
4345,4664,6480
7784,4664,6481
1714,4665,6482
2159,4665,6483
2213,4665,6484
2666,4665,6485
5296,4665,6486
6524,4665,6487
6606,4665,6488
2040,4666,6489
4312,4666,6490
4358,4666,6491
4504,4666,6492
4518,4666,6493
5002,4666,6494
5748,4666,6495
5969,4666,6496
2073,4667,6497
2387,4667,6498
3214,4667,6499
4469,4667,6500
5753,4667,6501
7664,4667,6502
763,4668,6503
1173,4668,6504
1325,4668,6505
2232,4668,6506
6324,4668,6507
7336,4668,6508
7511,4668,6509
196,4669,6510
5353,4669,6511
7419,4669,6512
7589,4669,6513
5891,4670,6514
6259,4670,6515
926,4671,6516
2881,4671,6517
4543,4671,6518
6056,4671,6519
6665,4671,6520
6839,4671,6521
7399,4671,6522
1952,4672,6523
2120,4672,6524
2591,4672,6525
2832,4672,6526
3047,4672,6527
4088,4672,6528
6127,4672,6529
6406,4672,6530
225,4673,6531
887,4673,6532
1667,4673,6533
1779,4673,6534
2493,4673,6535
3888,4673,6536
6151,4673,6537
6640,4673,6538
7792,4673,6539
1291,4674,6540
3874,4674,6541
4638,4674,6542
7180,4674,6543
634,4675,6544
2512,4675,6545
4262,4675,6546
4681,4675,6547
4779,4675,6548
224,4676,6549
421,4676,6550
794,4676,6551
1516,4676,6552
3896,4676,6553
5257,4676,6554
1333,4677,6555
1414,4677,6556
2225,4677,6557
5088,4677,6558
5415,4677,6559
3349,4678,6560
4291,4678,6561
5322,4678,6562
171,4679,6563
1449,4679,6564
2663,4679,6565
6955,4679,6566
201,4680,6567
1184,4680,6568
2144,4680,6569
4200,4680,6570
4292,4680,6571
4509,4680,6572
4760,4680,6573
5201,4680,6574
410,4681,6575
3732,4681,6576
2071,4682,6577
5320,4682,6578
176,4683,6579
279,4683,6580
290,4683,6581
454,4683,6582
2671,4683,6583
4813,4683,6584
5815,4683,6585
784,4684,6586
821,4684,6587
1396,4684,6588
2768,4684,6589
3389,4684,6590
4580,4684,6591
4800,4684,6592
1941,4685,6593
3665,4685,6594
3986,4685,6595
4347,4685,6596
5647,4685,6597
7063,4685,6598
7176,4685,6599
7414,4685,6600
7929,4685,6601
550,4686,6602
2453,4686,6603
3102,4686,6604
3375,4686,6605
4121,4686,6606
4982,4686,6607
5391,4686,6608
5610,4686,6609
2859,4687,6610
3114,4687,6611
3614,4687,6612
7926,4687,6613
2601,4688,6614
3655,4688,6615
5595,4688,6616
1463,4689,6617
1710,4689,6618
3728,4690,6619
7654,4690,6620
16,4691,6621
1012,4691,6622
1411,4691,6623
2531,4691,6624
2939,4691,6625
5063,4691,6626
6287,4691,6627
7891,4691,6628
7970,4691,6629
48,4692,6630
4445,4692,6631
4953,4692,6632
7388,4692,6633
38,4693,6634
1777,4693,6635
2042,4693,6636
4131,4693,6637
5146,4693,6638
7018,4693,6639
174,4694,6640
5328,4694,6641
7830,4694,6642
5111,4695,6643
5521,4695,6644
5697,4695,6645
554,4696,6646
1799,4696,6647
2192,4696,6648
4618,4696,6649
5361,4696,6650
5369,4696,6651
127,4697,6652
2433,4697,6653
3494,4697,6654
3675,4697,6655
4052,4697,6656
5562,4697,6657
7680,4697,6658
962,4698,6659
1715,4698,6660
2312,4698,6661
3541,4698,6662
5332,4698,6663
5867,4698,6664
7128,4698,6665
4369,4699,6666
3577,4700,6667
4728,4700,6668
6076,4700,6669
7678,4700,6670
7862,4700,6671
7886,4700,6672
261,4701,6673
795,4701,6674
1567,4701,6675
4308,4701,6676
5672,4701,6677
6386,4701,6678
1010,4702,6679
2108,4702,6680
3276,4702,6681
3680,4702,6682
5270,4702,6683
5803,4702,6684
444,4703,6685
2050,4703,6686
6973,4703,6687
7257,4703,6688
1097,4704,6689
1678,4704,6690
2564,4704,6691
2565,4704,6692
3005,4704,6693
5536,4704,6694
5599,4704,6695
1016,4705,6696
1247,4705,6697
2022,4705,6698
2931,4705,6699
4573,4705,6700
5155,4705,6701
5716,4705,6702
7053,4705,6703
341,4706,6704
1008,4706,6705
2134,4706,6706
2869,4706,6707
3330,4706,6708
3674,4706,6709
757,4707,6710
4842,4707,6711
7181,4707,6712
7555,4707,6713
19,4708,6714
5227,4708,6715
268,4709,6716
318,4709,6717
1693,4709,6718
4506,4709,6719
6321,4709,6720
7624,4709,6721
7743,4709,6722
528,4710,6723
1196,4710,6724
1450,4710,6725
2864,4710,6726
6067,4710,6727
6892,4710,6728
15,4711,6729
63,4711,6730
4537,4711,6731
4749,4711,6732
5278,4711,6733
252,4712,6734
1501,4712,6735
1669,4712,6736
1387,4713,6737
5291,4713,6738
5958,4713,6739
239,4714,6740
1905,4714,6741
2916,4714,6742
6224,4714,6743
7021,4714,6744
1195,4715,6745
5548,4715,6746
6223,4715,6747
90,4716,6748
923,4716,6749
161,4717,6750
988,4717,6751
4480,4717,6752
5438,4717,6753
3442,4718,6754
4478,4718,6755
4698,4718,6756
1534,4719,6757
1169,4720,6758
2191,4720,6759
3499,4720,6760
4277,4720,6761
1154,4721,6762
969,4722,6763
3324,4722,6764
3606,4722,6765
613,4723,6766
1774,4723,6767
2254,4723,6768
2375,4723,6769
6071,4723,6770
7070,4723,6771
3475,4724,6772
3919,4724,6773
6016,4724,6774
137,4725,6775
3293,4725,6776
3941,4725,6777
5491,4725,6778
5625,4725,6779
471,4726,6780
3432,4726,6781
6098,4726,6782
705,4727,6783
5676,4727,6784
547,4728,6785
1171,4728,6786
3097,4728,6787
3633,4728,6788
6435,4728,6789
6833,4728,6790
7841,4728,6791
2023,4729,6792
2925,4729,6793
7599,4729,6794
236,4730,6795
2198,4730,6796
2437,4730,6797
4297,4730,6798
5194,4730,6799
6103,4730,6800
2901,4731,6801
7032,4731,6802
7865,4731,6803
1201,4732,6804
2294,4732,6805
175,4733,6806
2543,4733,6807
2770,4733,6808
2915,4733,6809
4710,4733,6810
180,4734,6811
1665,4734,6812
6206,4734,6813
714,4735,6814
4376,4735,6815
6087,4735,6816
333,4736,6817
1870,4736,6818
2586,4736,6819
6002,4736,6820
7975,4736,6821
863,4737,6822
5473,4737,6823
143,4738,6824
199,4738,6825
1451,4738,6826
2645,4738,6827
4230,4738,6828
4722,4738,6829
6933,4738,6830
3076,4739,6831
6447,4739,6832
819,4740,6833
1503,4740,6834
4711,4740,6835
5721,4740,6836
128,4742,6837
881,4742,6838
1519,4742,6839
3750,4742,6840
5582,4742,6841
6082,4742,6842
380,4743,6843
710,4743,6844
5372,4743,6845
6251,4743,6846
1831,4744,6847
2017,4744,6848
3124,4744,6849
6520,4744,6850
6872,4744,6851
447,4745,6852
1498,4745,6853
5705,4745,6854
5850,4745,6855
84,4746,6856
842,4746,6857
535,4748,6858
2819,4748,6859
3204,4748,6860
3710,4748,6861
3809,4748,6862
823,4749,6863
1762,4749,6864
2013,4749,6865
5381,4749,6866
6388,4749,6867
3561,4750,6868
4647,4750,6869
7596,4750,6870
3049,4751,6871
3774,4751,6872
4153,4751,6873
6715,4751,6874
5966,4752,6875
7855,4752,6876
658,4753,6877
764,4753,6878
3426,4754,6879
3781,4754,6880
4867,4754,6881
5126,4754,6882
7320,4754,6883
661,4755,6884
5645,4755,6885
579,4756,6886
1801,4756,6887
4119,4756,6888
4889,4757,6889
4908,4758,6890
6521,4758,6891
1115,4759,6892
2276,4759,6893
3093,4759,6894
4796,4759,6895
4865,4759,6896
3879,4760,6897
1070,4761,6898
2227,4761,6899
6020,4761,6900
7579,4761,6901
1221,4762,6902
1426,4763,6903
2582,4763,6904
5295,4763,6905
6069,4763,6906
7567,4763,6907
7957,4763,6908
178,4764,6909
409,4764,6910
806,4764,6911
1909,4764,6912
4843,4764,6913
5557,4764,6914
7020,4764,6915
369,4765,6916
1455,4765,6917
2467,4765,6918
4477,4765,6919
5956,4765,6920
3334,4766,6921
7708,4766,6922
1174,4767,6923
1811,4767,6924
1749,4768,6925
1776,4768,6926
2029,4768,6927
4063,4768,6928
6555,4768,6929
6571,4768,6930
6747,4768,6931
7464,4768,6932
294,4769,6933
693,4769,6934
741,4769,6935
2985,4769,6936
3404,4769,6937
4379,4769,6938
4920,4769,6939
5667,4769,6940
5802,4769,6941
5863,4769,6942
249,4770,6943
1393,4770,6944
1880,4770,6945
5182,4770,6946
1009,4771,6947
2507,4771,6948
3259,4771,6949
3414,4771,6950
4950,4771,6951
7537,4771,6952
2924,4772,6953
3478,4772,6954
3949,4772,6955
5037,4772,6956
5464,4772,6957
5532,4772,6958
5728,4772,6959
1389,4773,6960
1646,4773,6961
3228,4773,6962
3393,4773,6963
3673,4773,6964
7683,4773,6965
687,4774,6966
1309,4774,6967
1979,4774,6968
5844,4774,6969
1262,4775,6970
441,4776,6971
1938,4776,6972
2611,4776,6973
3268,4776,6974
3270,4776,6975
6068,4776,6976
6930,4776,6977
831,4777,6978
2829,4777,6979
5233,4777,6980
5687,4778,6981
4656,4779,6982
3609,4780,6983
6825,4780,6984
685,4781,6985
2234,4781,6986
2844,4781,6987
7168,4781,6988
7908,4781,6989
1305,4782,6990
257,4783,6991
3295,4783,6992
4162,4783,6993
5440,4783,6994
678,4784,6995
2218,4784,6996
3299,4784,6997
3387,4784,6998
402,4785,6999
3179,4786,7000
1642,4787,7001
6877,4787,7002
7098,4787,7003
3496,4788,7004
3839,4788,7005
4812,4788,7006
4980,4788,7007
6590,4788,7008
836,4789,7009
4768,4789,7010
4956,4789,7011
6764,4789,7012
6921,4789,7013
7283,4789,7014
2369,4790,7015
2610,4790,7016
3952,4790,7017
4845,4790,7018
6614,4790,7019
4309,4791,7020
4765,4791,7021
5838,4791,7022
227,4793,7023
3142,4793,7024
5685,4793,7025
5015,4794,7026
1021,4796,7027
6915,4796,7028
2520,4797,7029
3223,4797,7030
6385,4797,7031
7688,4797,7032
7711,4797,7033
1357,4798,7034
5864,4798,7035
2035,4799,7036
4021,4799,7037
6718,4799,7038
2600,4800,7039
4072,4800,7040
4642,4800,7041
5795,4800,7042
4025,4801,7043
1351,4802,7044
3487,4802,7045
4101,4802,7046
6034,4803,7047
6264,4803,7048
6778,4803,7049
7591,4803,7050
6017,4804,7051
7286,4804,7052
645,4805,7053
3540,4805,7054
5024,4805,7055
5586,4805,7056
6605,4805,7057
835,4806,7058
3814,4806,7059
6841,4806,7060
4461,4807,7061
6492,4807,7062
1688,4810,7063
1927,4810,7064
7416,4812,7065
7738,4812,7066
7759,4812,7067
3264,4813,7068
4206,4813,7069
4919,4813,7070
1637,4814,7071
3581,4814,7072
4817,4814,7073
3434,4815,7074
6728,4815,7075
2695,4816,7076
3067,4816,7077
6391,4816,7078
1924,4817,7079
5591,4817,7080
6265,4817,7081
325,4818,7082
6316,4818,7083
7359,4818,7084
207,4819,7085
5095,4819,7086
5455,4819,7087
7632,4819,7088
2893,4820,7089
2900,4820,7090
6297,4821,7091
1296,4822,7092
3177,4822,7093
3573,4822,7094
5334,4822,7095
6580,4822,7096
7214,4822,7097
104,4824,7098
1972,4824,7099
5794,4824,7100
6302,4824,7101
731,4825,7102
5935,4825,7103
7171,4826,7104
484,4827,7105
686,4827,7106
955,4827,7107
3866,4827,7108
5147,4827,7109
6493,4827,7110
3999,4828,7111
3582,4830,7112
217,4832,7113
7462,4832,7114
2238,4833,7115
3428,4833,7116
6249,4833,7117
3727,4834,7118
1833,4835,7119
3782,4835,7120
4704,4835,7121
1852,4836,7122
7556,4836,7123
4239,4837,7124
4216,4838,7125
5018,4838,7126
4048,4839,7127
932,4840,7128
5077,4840,7129
2802,4841,7130
4408,4841,7131
5816,4841,7132
5916,4842,7133
6155,4842,7134
6594,4842,7135
6395,4843,7136
6896,4844,7137
2588,4845,7138
3438,4845,7139
5882,4846,7140
3867,4847,7141
2313,4848,7142
665,4849,7143
2489,4849,7144
2810,4849,7145
3267,4849,7146
3881,4849,7147
1137,4850,7148
1266,4850,7149
5031,4850,7150
6485,4850,7151
7705,4850,7152
6516,4851,7153
7075,4851,7154
744,4852,7155
7188,4852,7156
1147,4853,7157
1645,4853,7158
7822,4853,7159
3504,4854,7160
5121,4854,7161
205,4855,7162
2499,4856,7163
6717,4856,7164
5444,4857,7165
6940,4857,7166
3564,4858,7167
6059,4858,7168
6159,4858,7169
4059,4859,7170
5560,4859,7171
1161,4860,7172
1265,4860,7173
4586,4862,7174
298,4863,7175
1994,4863,7176
5078,4864,7177
3256,4865,7178
6268,4865,7179
2465,4866,7180
6479,4867,7181
374,4868,7182
2397,4868,7183
3154,4868,7184
1758,4869,7185
2293,4869,7186
5871,4869,7187
24,4870,7188
1214,4870,7189
3660,4870,7190
1430,4871,7191
4243,4871,7192
5910,4871,7193
6609,4872,7194
7172,4872,7195
7598,4872,7196
346,4873,7197
2314,4875,7198
4524,4875,7199
7613,4875,7200
4421,4876,7201
6160,4876,7202
1111,4877,7203
1189,4877,7204
7186,4877,7205
5208,4879,7206
5587,4880,7207
4211,4881,7208
475,4882,7209
2643,4883,7210
2774,4883,7211
2790,4884,7212
5076,4884,7213
1140,4885,7214
2577,4885,7215
4429,4885,7216
6572,4885,7217
7337,4885,7218
1677,4886,7219
4801,4886,7220
7202,4886,7221
251,4887,7222
2436,4887,7223
4690,4887,7224
4777,4887,7225
940,4888,7226
6145,4888,7227
6229,4888,7228
165,4889,7229
2076,4889,7230
5913,4889,7231
1985,4890,7232
4621,4890,7233
2168,4891,7234
7763,4891,7235
390,4892,7236
3528,4893,7237
4672,4893,7238
148,4894,7239
3395,4894,7240
3672,4894,7241
4790,4894,7242
7175,4895,7243
151,4896,7244
5234,4896,7245
5615,4896,7246
7563,4897,7247
1750,4898,7248
2959,4898,7249
7405,4898,7250
6057,4899,7251
1821,4900,7252
5216,4900,7253
7421,4900,7254
3052,4901,7255
4011,4901,7256
7577,4901,7257
2323,4903,7258
6164,4903,7259
2417,4904,7260
4349,4904,7261
2187,4906,7262
3722,4906,7263
3934,4906,7264
4191,4906,7265
383,4907,7266
7083,4907,7267
4000,4908,7268
6710,4909,7269
6762,4909,7270
2477,4910,7271
2491,4910,7272
3310,4910,7273
5726,4910,7274
1986,4911,7275
6208,4911,7276
6504,4911,7277
7205,4911,7278
7965,4912,7279
2094,4913,7280
3773,4913,7281
5038,4913,7282
7435,4913,7283
7803,4913,7284
5475,4914,7285
5971,4914,7286
6964,4914,7287
284,4915,7288
2715,4915,7289
2717,4915,7290
5755,4915,7291
6534,4915,7292
476,4916,7293
1699,4916,7294
2208,4916,7295
4648,4916,7296
2504,4918,7297
3147,4918,7298
1334,4919,7299
2381,4920,7300
2981,4921,7301
514,4922,7302
3156,4922,7303
3702,4922,7304
7395,4922,7305
1121,4923,7306
3026,4924,7307
5919,4924,7308
72,4926,7309
967,4929,7310
4525,4929,7311
7401,4929,7312
5541,4930,7313
108,4933,7314
2255,4934,7315
2505,4934,7316
3235,4934,7317
796,4935,7318
4161,4935,7319
4232,4935,7320
690,4936,7321
3073,4936,7322
753,4938,7323
3282,4938,7324
4410,4938,7325
5091,4938,7326
6275,4938,7327
1380,4939,7328
7593,4939,7329
2030,4940,7330
5554,4940,7331
2944,4941,7332
4286,4941,7333
6667,4941,7334
2241,4942,7335
2598,4942,7336
3305,4942,7337
4507,4943,7338
5885,4943,7339
6694,4944,7340
7398,4945,7341
3083,4946,7342
1271,4947,7343
4340,4947,7344
1205,4948,7345
1956,4948,7346
4988,4948,7347
5820,4948,7348
3352,4949,7349
1939,4952,7350
5890,4952,7351
6871,4952,7352
7702,4952,7353
555,4954,7354
5359,4954,7355
5611,4954,7356
6353,4954,7357
7433,4954,7358
526,4956,7359
1486,4956,7360
2750,4956,7361
5448,4956,7362
681,4957,7363
1031,4957,7364
2416,4958,7365
4160,4958,7366
6780,4958,7367
754,4959,7368
830,4959,7369
1013,4959,7370
1537,4959,7371
7699,4959,7372
2,4960,7373
1576,4960,7374
6539,4960,7375
992,4961,7376
1726,4961,7377
2605,4961,7378
3445,4961,7379
4104,4961,7380
6040,4961,7381
3075,4962,7382
3460,4962,7383
6513,4962,7384
1307,4963,7385
422,4964,7386
601,4964,7387
616,4964,7388
2765,4964,7389
5130,4964,7390
5986,4964,7391
6814,4964,7392
6233,4965,7393
1170,4966,7394
3649,4966,7395
1668,4968,7396
1804,4968,7397
1812,4968,7398
4498,4968,7399
7817,4968,7400
7192,4969,7401
1706,4970,7402
4096,4971,7403
913,4972,7404
3601,4973,7405
5811,4973,7406
6643,4973,7407
2131,4974,7408
3481,4974,7409
5145,4974,7410
7740,4974,7411
351,4975,7412
1166,4975,7413
1721,4975,7414
2223,4975,7415
3039,4975,7416
5422,4975,7417
7309,4975,7418
717,4976,7419
463,4977,7420
1220,4977,7421
2458,4977,7422
5163,4977,7423
5663,4977,7424
6351,4977,7425
7648,4978,7426
87,4979,7427
6043,4979,7428
2995,4980,7429
5347,4980,7430
4084,4981,7431
5546,4981,7432
6090,4981,7433
6923,4981,7434
7492,4981,7435
1250,4982,7436
2425,4982,7437
2597,4982,7438
5964,4982,7439
629,4983,7440
6994,4983,7441
44,4984,7442
2821,4984,7443
5868,4984,7444
3691,4985,7445
4443,4985,7446
1446,4986,7447
1845,4986,7448
5763,4986,7449
7866,4986,7450
1074,4987,7451
6403,4987,7452
1630,4988,7453
1937,4988,7454
6240,4988,7455
3476,4989,7456
3946,4989,7457
6282,4989,7458
7237,4989,7459
7470,4989,7460
7174,4990,7461
11,4991,7462
2470,4991,7463
4965,4991,7464
7321,4991,7465
1670,4993,7466
3926,4993,7467
4555,4993,7468
7334,4993,7469
3325,4994,7470
3756,4994,7471
4378,4994,7472
7385,4994,7473
4175,4995,7474
4233,4995,7475
6107,4995,7476
4901,4996,7477
5304,4996,7478
3735,4997,7479
5192,4997,7480
4985,4998,7481
6682,4998,7482
418,5000,7483
4422,5000,7484
7923,5000,7485
3430,5002,7486
5302,5002,7487
778,5003,7488
3078,5003,7489
7942,5003,7490
814,5004,7491
2328,5004,7492
4357,5004,7493
6821,5004,7494
1663,5005,7495
2920,5005,7496
2807,5006,7497
4750,5006,7498
3617,5007,7499
6840,5007,7500
2365,5008,7501
4341,5008,7502
1371,5009,7503
2824,5010,7504
335,5011,7505
6549,5011,7506
1936,5012,7507
6587,5012,7508
3909,5013,7509
5027,5013,7510
5107,5013,7511
7077,5014,7512
6756,5015,7513
1302,5016,7514
6060,5016,7515
1800,5017,7516
3347,5017,7517
4890,5017,7518
510,5018,7519
3910,5018,7520
7287,5018,7521
3591,5019,7522
1999,5020,7523
3345,5020,7524
4327,5020,7525
5433,5020,7526
2261,5021,7527
3354,5021,7528
7850,5021,7529
1963,5022,7530
2188,5022,7531
2936,5023,7532
2206,5024,7533
6882,5024,7534
1960,5025,7535
6615,5025,7536
7051,5025,7537
7426,5025,7538
771,5026,7539
7515,5026,7540
7712,5026,7541
7887,5026,7542
1131,5027,7543
2974,5027,7544
4416,5027,7545
4789,5027,7546
5835,5027,7547
5854,5027,7548
6358,5028,7549
6919,5028,7550
7356,5028,7551
1984,5029,7552
1992,5029,7553
3227,5029,7554
3853,5029,7555
1686,5030,7556
5680,5030,7557
6624,5030,7558
6631,5030,7559
3027,5031,7560
3769,5031,7561
6015,5031,7562
6898,5031,7563
3285,5032,7564
4602,5032,7565
1816,5033,7566
4263,5033,7567
3420,5034,7568
497,5035,7569
748,5035,7570
1495,5035,7571
1571,5035,7572
2948,5035,7573
3748,5035,7574
18,5036,7575
1418,5036,7576
4003,5036,7577
5492,5036,7578
3901,5037,7579
6745,5037,7580
7827,5037,7581
4355,5038,7582
4752,5038,7583
5990,5038,7584
1419,5039,7585
2165,5039,7586
3265,5039,7587
6094,5039,7588
7452,5039,7589
834,5040,7590
1980,5040,7591
1500,5041,7592
2622,5041,7593
6584,5041,7594
6628,5041,7595
877,5042,7596
3519,5042,7597
5783,5042,7598
4384,5043,7599
206,5044,7600
6274,5044,7601
326,5045,7602
2814,5045,7603
2803,5046,7604
7102,5046,7605
400,5047,7606
4851,5047,7607
6602,5047,7608
1834,5048,7609
5218,5048,7610
3446,5049,7611
3989,5049,7612
5424,5049,7613
5860,5050,7614
2468,5051,7615
4928,5051,7616
5500,5051,7617
6434,5051,7618
283,5052,7619
4197,5053,7620
5823,5053,7621
216,5054,7622
282,5054,7623
4450,5054,7624
1966,5055,7625
3101,5055,7626
2087,5056,7627
2659,5056,7628
1440,5057,7629
3991,5057,7630
7250,5057,7631
809,5058,7632
3092,5058,7633
4448,5058,7634
641,5059,7635
2220,5059,7636
5364,5059,7637
7500,5059,7638
2726,5060,7639
4043,5060,7640
7183,5060,7641
1802,5061,7642
2894,5061,7643
4147,5061,7644
916,5062,7645
1591,5062,7646
2069,5062,7647
3137,5062,7648
4209,5062,7649
4320,5062,7650
5204,5062,7651
1554,5063,7652
5829,5063,7653
2239,5065,7654
2216,5066,7655
5805,5066,7656
1303,5067,7657
1766,5067,7658
5279,5067,7659
504,5068,7660
803,5068,7661
1508,5068,7662
5175,5068,7663
5184,5068,7664
6753,5068,7665
7378,5068,7666
588,5070,7667
4303,5070,7668
343,5071,7669
3195,5071,7670
4782,5071,7671
6625,5071,7672
2567,5072,7673
5857,5072,7674
907,5073,7675
1026,5073,7676
1568,5073,7677
1708,5073,7678
4560,5073,7679
6997,5073,7680
1227,5074,7681
3535,5074,7682
4577,5074,7683
7372,5074,7684
4531,5075,7685
5497,5075,7686
4130,5076,7687
5275,5076,7688
5895,5076,7689
4568,5077,7690
5307,5077,7691
1002,5078,7692
4169,5078,7693
5419,5079,7694
3572,5080,7695
6956,5080,7696
65,5081,7697
3138,5081,7698
4578,5081,7699
6093,5081,7700
7667,5081,7701
6261,5082,7702
27,5083,7703
2231,5084,7704
6347,5084,7705
5377,5085,7706
7009,5086,7707
2085,5087,7708
7572,5087,7709
2147,5088,7710
6171,5088,7711
2743,5089,7712
6554,5089,7713
518,5090,7714
1039,5091,7715
3799,5091,7716
4351,5091,7717
7115,5091,7718
1875,5092,7719
2990,5092,7720
3512,5092,7721
7086,5092,7722
7087,5092,7723
3198,5093,7724
6213,5093,7725
1587,5094,7726
1773,5095,7727
5572,5096,7728
1030,5097,7729
1849,5098,7730
448,5099,7731
5013,5099,7732
676,5100,7733
4500,5101,7734
5113,5102,7735
1018,5103,7736
4334,5103,7737
737,5104,7738
3397,5104,7739
1024,5105,7740
1702,5105,7741
5561,5105,7742
6035,5105,7743
603,5106,7744
3018,5106,7745
5340,5107,7746
6512,5107,7747
957,5108,7748
1929,5108,7749
3619,5108,7750
4129,5110,7751
7120,5111,7752
7945,5111,7753
1388,5112,7754
2705,5112,7755
3676,5112,7756
4069,5112,7757
6279,5112,7758
7689,5112,7759
6551,5113,7760
6623,5114,7761
638,5115,7762
4079,5116,7763
6319,5116,7764
3604,5117,7765
102,5118,7766
3981,5119,7767
4140,5119,7768
7048,5119,7769
1222,5120,7770
1153,5121,7771
1478,5122,7772
2607,5122,7773
4522,5122,7774
2217,5124,7775
5429,5125,7776
4305,5126,7777
7813,5127,7778
301,5129,7779
3724,5131,7780
704,5133,7781
1756,5135,7782
5902,5135,7783
1492,5136,7784
3770,5138,7785
4073,5139,7786
7971,5139,7787
6765,5141,7788
6568,5142,7789
4794,5143,7790
6742,5145,7791
7453,5145,7792
711,5153,7793
779,5154,7794
3444,5155,7795
7252,5155,7796
3065,5158,7797
7644,5158,7798
6031,5159,7799
2921,5160,7800
1338,5166,7801
3962,5167,7802
4705,5167,7803
3553,5169,7804
5993,5169,7805
7412,5169,7806
1124,5172,7807
4174,5173,7808
6349,5174,7809
7974,5175,7810
6411,5176,7811
2632,5179,7812
6500,5179,7813
4157,5180,7814
5810,5180,7815
4249,5183,7816
6152,5184,7817
7513,5184,7818
1241,5189,7819
2721,5191,7820
4400,5196,7821
3640,5201,7822
4684,5202,7823
95,5203,7824
3859,5205,7825
5300,5205,7826
7351,5207,7827
1781,5211,7828
6440,5211,7829
3708,5213,7830
5362,5213,7831
4020,5214,7832
3139,5215,7833
3277,5219,7834
3851,5219,7835
6666,5219,7836
3040,5224,7837
6357,5227,7838
1584,5229,7839
6823,5230,7840
2440,5231,7841
3056,5231,7842
2490,5232,7843
2752,5232,7844
6137,5233,7845
7011,5235,7846
5531,5240,7847
3777,5243,7848
7532,5245,7849
2342,5249,7850
1311,5250,7851
2495,5250,7852
2351,5251,7853
2633,5252,7854
3055,5253,7855
682,5254,7856
4960,5254,7857
1521,5259,7858
4983,5260,7859
3486,5261,7860
7615,5261,7861
1995,5262,7862
3358,5264,7863
4785,5264,7864
77,5267,7865
7541,5267,7866
5537,5269,7867
5390,5270,7868
1272,5273,7869
2183,5273,7870
2432,5273,7871
3903,5274,7872
6916,5274,7873
3449,5276,7874
3587,5279,7875
2001,5283,7876
553,5286,7877
4856,5286,7878
2828,5292,7879
7562,5293,7880
1434,5297,7881
5717,5297,7882
7346,5298,7883
4024,5299,7884
1921,5300,7885
2680,5302,7886
4575,5302,7887
1783,5305,7888
5975,5306,7889
3618,5308,7890
6085,5308,7891
1149,5309,7892
4009,5310,7893
4299,5314,7894
5696,5314,7895
5360,5315,7896
1666,5316,7897
2515,5318,7898
5502,5322,7899
5043,5328,7900
1310,5329,7901
4260,5329,7902
689,5330,7903
1067,5330,7904
2660,5330,7905
2378,5333,7906
797,5341,7907
1877,5341,7908
850,5345,7909
7407,5347,7910
1475,5348,7911
5618,5348,7912
1660,5357,7913
2299,5357,7914
4383,5357,7915
1580,5358,7916
7071,5363,7917
2451,5367,7918
4409,5367,7919
2310,5368,7920
7878,5371,7921
1467,5374,7922
5062,5376,7923
2935,5377,7924
2211,5378,7925
114,5380,7926
4064,5385,7927
1118,5391,7928
1793,5392,7929
1400,5393,7930
4411,5394,7931
3453,5396,7932
4685,5396,7933
1049,5397,7934
4159,5397,7935
7656,5398,7936
4668,5399,7937
2524,5400,7938
5707,5400,7939
1057,5406,7940
1200,5406,7941
854,5410,7942
1705,5412,7943
5384,5413,7944
1197,5415,7945
6846,5415,7946
7079,5417,7947
169,5420,7948
2209,5421,7949
4218,5421,7950
4336,5422,7951
2590,5428,7952
5148,5429,7953
3690,5430,7954
6201,5430,7955
1365,5431,7956
12,5433,7957
6081,5434,7958
5102,5436,7959
1345,5437,7960
1951,5444,7961
6788,5448,7962
203,5449,7963
3719,5463,7964
2833,5466,7965
5327,5467,7966
6897,5480,7967
2360,5482,7968
5830,5488,7969
3492,5490,7970
3662,5498,7971
3356,5516,7972
5196,5532,7973
1469,5537,7974
6722,5545,7975
2497,5547,7976
4652,5547,7977
2036,5564,7978
1238,5572,7979
4903,5572,7980
170,5573,7981
4880,5575,7982
1102,5576,7983
4579,5576,7984
5567,5581,7985
2150,5600,7986
7108,5601,7987
6975,5604,7988
3990,5616,7989
2540,5648,7990
4811,5675,7991
5640,5681,7992
1623,5687,7993
1737,5687,7994
